Name,Price,Rating,Availability,Product URL
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Win 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg","56,500",3.8,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Win 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  3.8 out of 5 stars 673  50+ bought in past month₹56,500₹56,500 M.R.P: ₹69,027₹69,027 (18% off)Upto 10% Off on select cards FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-RemoveMore Buying Choices₹56,400(2 new offers)",https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-19
"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & light, Intel Iris Xᵉ graphics, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU","40,980",4.1,"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & light, Intel Iris Xᵉ graphics, Dual speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU  4.1 out of 5 stars 1,901  Limited time deal  ₹40,980₹40,980 M.R.P: ₹52,273₹52,273 (22% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-i3-1315U-15-6-inch-Graphics-Speakers/dp/B0C3RF3HT3/ref=sr_1_20?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-20
"Lenovo ThinkBook 15 G5 Ryzen 5 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002PIN","38,990",4.2,"Lenovo ThinkBook 15 G5 Ryzen 5 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JF002PIN  4.2 out of 5 stars 107  50+ bought in past month₹38,990₹38,990 M.R.P: ₹72,000₹72,000 (46% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Lenovo-ThinkBook-Antiglare-Fingerprint-21JF002PIN/dp/B0CQRLD5BY/ref=sr_1_21?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-21
N/A,N/A,N/A,N/A,https://www.amazon.inhttps://aax-eu.amazon.in/x/c/RG6whNYr_SUlCYj3m7z8MTIAAAGQNJGWLAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBFQdt1/https://www.amazon.in/stores/page/CF11E01D-C14F-417B-8635-3550623FC9B2/?_encoding=UTF8&pd_rd_plhdr=t&pd_rd_i=B0CRKP9ZML&ref_=sbx_be_s_sparkle_ssd&store_ref=SBV_A0623478UTLS1Y1HDEAU-A06243542QV8V20YC0PHD&lp_asins=B0CRKP9ZML&pd_rd_w=qZcUY&content-id=amzn1.sym.5d09c8a2-f1e7-4a05-a8df-0e7281b994c8%3Aamzn1.sym.5d09c8a2-f1e7-4a05-a8df-0e7281b994c8&pf_rd_p=5d09c8a2-f1e7-4a05-a8df-0e7281b994c8&pf_rd_r=5GDEC9YZNXV98J7Z7AED&pd_rd_wg=SvHyb&pd_rd_r=68aa5285-bd3f-4f44-8dfc-6e7e7cc196b5
N/A,N/A,N/A,N/A,N/A
"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN","65,990",3.9,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN  3.9 out of 5 stars 33  Limited time deal  ₹65,990₹65,990 M.R.P: ₹93,290₹93,290 (29% off)Upto 10% Off on select cards FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Lenovo-i5-12450HX-300Nits-Graphics-83GS003NIN/dp/B0D49RN3X6/ref=sr_1_22?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-22
"HP 15s, Ryzen 5-5500U, 16GB RAM/512GB SSD 15.6-inches(39.6 cm) FHD, Micro-Edge, Anti-Glare Laptop/Alexa Built-in/Windows 11 /AMD Radeon Graphics/Dual Speakers/MS Office 2021/1.69 Kg, 15s-eq2182AU","42,700",4.1,"HP 15s, Ryzen 5-5500U, 16GB RAM/512GB SSD 15.6-inches(39.6 cm) FHD, Micro-Edge, Anti-Glare Laptop/Alexa Built-in/Windows 11 /AMD Radeon Graphics/Dual Speakers/MS Office 2021/1.69 Kg, 15s-eq2182AU  4.1 out of 5 stars 2,748  300+ bought in past month₹42,700₹42,700 M.R.P: ₹52,055₹52,055 (18% off)Upto 10% Off on select cards FREE delivery Tue, 25 Jun   Alexa Built-in Alexa Built-inAlexa Built-in devices let you talk directly to Alexa, allowing you to play music, control your Smart Home, get news, weather and more using your voice. Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_23?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-23
"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN","45,990",4.1,"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  4.1 out of 5 stars 484  400+ bought in past month₹45,990₹45,990 M.R.P: ₹77,990₹77,990 (41% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Lenovo-IdeaPad-39-62cm-300nits-82K20289IN/dp/B0CL5L59Z9/ref=sr_1_24?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-24
"ASUS Creator Series Vivobook 14X OLED 2023, Intel Core i5-12450H 12th Gen, 14.0-inch 90Hz, Creator/Gaming Laptop (16GB/512GB SSD/RTX 2050/Win11/FP/63WHr/Silver/1.40 kg),K3405ZFB-KM542WS","59,990",3.7,"ASUS Creator Series Vivobook 14X OLED 2023, Intel Core i5-12450H 12th Gen, 14.0-inch 90Hz, Creator/Gaming Laptop (16GB/512GB SSD/RTX 2050/Win11/FP/63WHr/Silver/1.40 kg),K3405ZFB-KM542WS  3.7 out of 5 stars 57  Limited time deal  ₹59,990₹59,990 M.R.P: ₹1,03,990₹1,03,990 (42% off)Upto 10% Off on select cards FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/ASUS-Vivobook-i5-12450H-14-0-inch-K3405ZFB-KM542WS/dp/B0C37DYM4P/ref=sr_1_25?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-25
"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU","31,980",4.1,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  4.1 out of 5 stars 2,748  100+ bought in past monthLimited time deal  ₹31,980₹31,980 M.R.P: ₹44,783₹44,783 (29% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_26?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-26
"Apple 2023 MacBook Pro (16-inch, M3 Max chip with 14‑core CPU and 30‑core GPU, 36GB Unified Memory, 1TB) - Space Black","3,34,990",3.2,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Apple 2023 MacBook Pro (16-inch, M3 Max chip with 14‑core CPU and 30‑core GPU, 36GB Unified Memory, 1TB) - Space Black  3.2 out of 5 stars 5  ₹3,34,990₹3,34,990 M.R.P: ₹3,49,900₹3,49,900 (4% off)Flat INR 5000 Off on SBI Credit Cards FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Add to cart-Remove+1 colors/patterns",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODEwMTYyNDcwMzY5MTcxOjE3MTg4Njg4NzQ6c3BfbXRmOjMwMDA4NTQwMzIxOTUzMjo6MDo6&url=%2FApple-MacBook-16-inch-14%25E2%2580%2591core-30%25E2%2580%2591core%2Fdp%2FB0CM5S7HF6%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1718868874%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg","25,990",4.0,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  ZEBRONICS PRO Series Z NBC 3S, Intel Core 12th Gen i3 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  4.0 out of 5 stars 39  50+ bought in past monthLimited time deal  ₹25,990₹25,990 M.R.P: ₹50,999₹50,999 (49% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Add to cart-Remove",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODEwMTYyNDcwMzY5MTcxOjE3MTg4Njg4NzQ6c3BfbXRmOjMwMDA2NzQxMDg4MDUzMjo6MDo6&url=%2FZEBRONICS-Processor-15-6-Inch-Display-Midnight%2Fdp%2FB0CJJ7YZMC%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1718868874%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","36,990",3.9,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  3.9 out of 5 stars 396  500+ bought in past monthLimited time deal  ₹36,990₹36,990 M.R.P: ₹59,990₹59,990 (38% off)Flat INR 1000 Off on HDFC Bank Credit Card FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_29?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-29
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","45,990",3.8,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/16GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  3.8 out of 5 stars 412  ₹45,990₹45,990 M.R.P: ₹64,990₹64,990 (29% off)Flat INR 1000 Off on HDFC Bank Credit Card FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTW4D7T/ref=sr_1_30?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-30
"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg","32,990",3.6,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Midnight Blue,1.76 Kg  3.6 out of 5 stars 82  50+ bought in past monthLimited time deal  ₹32,990₹32,990 M.R.P: ₹62,999₹62,999 (48% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Add to cart-Remove",https://www.amazon.in/ZEBRONICS-4S-16GB-Midnight-Blue/dp/B0CJ74TL53/ref=sr_1_31?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-31
"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 | Space Grey","12,990",3.2,"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 | Space Grey  3.2 out of 5 stars 249  50+ bought in past monthLimited time deal  ₹12,990₹12,990 M.R.P: ₹31,990₹31,990 (59% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Add to cart-Remove",https://www.amazon.in/AXL-Launched-Display-Windows-Graphics/dp/B0BR57T851/ref=sr_1_32?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-32
"Dell 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U Processor/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, 1.48kg","46,490",3.8,"Dell 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U Processor/8GB/512GB SSD/14.0"" (35.56cm) FHD Display/Intel UHD Graphics/Spill-Resistant Keyboard/Win 11 + MSO'21/Black/15 Month McAfee, 1.48kg  3.8 out of 5 stars 673  300+ bought in past month₹46,490₹46,490 M.R.P: ₹61,438₹61,438 (24% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ7NMVM/ref=sr_1_33?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-33
"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black","23,950",3.7,"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black  3.7 out of 5 stars 83  50+ bought in past month₹23,950₹23,950 M.R.P: ₹27,057₹27,057 (11% off)Save extra with No Cost EMI FREE delivery Tue, 25 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-255-G8-Processor-Bluetooth/dp/B0B6LCJ3FD/ref=sr_1_34?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-34
"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX","89,990",4.0,"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX  4.0 out of 5 stars 3  ₹89,990₹89,990 M.R.P: ₹1,27,811₹1,27,811 (30% off)Save extra with No Cost EMI FREE delivery Sat, 22 Jun Or fastest delivery Tomorrow, 21 Jun Service: Device SetupAdd to cart-Remove",https://www.amazon.in/HP-i7-13700HX-16-1-inch-Backlit-wf0179TX/dp/B0CTMCZ5L4/ref=sr_1_35?dib=eyJ2IjoiMSJ9.tSpVFtlyoPJSZHK29zcDoTf6m56FYfLXVfrLPEzy80_LmKYJtkcMqbhVJ11dPrdcWDPMNRoPIvmF_mHch62qRfS7u_hrERvyFQyi1AW6p1LKXqE9Bi3M2eFkN45ynG9SaZa7BMilnT2EPe2kOr3Xq184Pe5q63tMDvsSW1TZmuhtjEjk2GHIez-l0Qg0zY4R3WCb2dWV1KeBa1xRqb39Aed29Q6BrSkbUs0JAaI13pU.GMdHS3F7YOls-aSUIInRzVJkJsCc9Bd7pmYUxj44iL4&dib_tag=se&keywords=laptop&qid=1718868874&sr=8-35
